ts,elapsed,gpu_core,gpu_util,gpu_power,gpu_clock,gpu_vram,cpu_tctl,cpu_ccd1,pump_rpm,rad_rpm,rad_duty,f1_duty,f2_duty,f3_duty,f1_rpm,f2_rpm,f3_rpm
1787462991,46.4,42.0,5.0,52.81,907.0,52.0,54.62500762939453,51.375003814697266,2173.9130859375,1864.640869140625,54.90196228027344,64,64,76,1507,1330,1518
1787462993,47.9,43.0,7.0,54.92,1080.0,52.0,54.62500762939453,51.375003814697266,2173.9130859375,1864.640869140625,54.90196228027344,64,64,76,1503,1327,1518
1787462994,49.4,43.0,7.0,54.58,1057.0,52.0,53.87500762939453,51.625003814697266,2160.0,1867.219970703125,43.92156982421875,64,64,76,1500,1327,1522
1787462996,50.9,43.0,6.0,53.42,1042.0,52.0,53.87500762939453,51.625003814697266,2160.0,1867.219970703125,43.92156982421875,64,64,76,1500,1327,1507
1787462997,52.4,42.0,9.0,52.26,832.0,52.0,53.87500762939453,50.375003814697266,2163.46142578125,2327.586181640625,71.76470947265625,64,64,76,1503,1330,1518
1787462999,53.9,43.0,1.0,75.0,2505.0,52.0,53.87500762939453,50.375003814697266,2163.46142578125,2327.586181640625,71.76470947265625,64,64,76,1515,1330,1518
1787463000,55.4,43.0,2.0,74.23,2505.0,52.0,55.25000762939453,53.500003814697266,2163.46142578125,2299.82958984375,71.76470947265625,64,64,76,1496,1333,1522
1787463002,56.9,43.0,3.0,63.28,1177.0,52.0,55.25000762939453,53.500003814697266,2163.46142578125,2299.82958984375,71.76470947265625,64,64,76,1522,1330,1522
1787463003,58.4,44.0,19.0,100.32,2722.0,52.0,57.75000762939453,54.125003814697266,2166.93408203125,2292.020263671875,71.76470947265625,64,64,76,1496,1339,1511
1787463005,59.9,44.0,18.0,97.69,2707.0,52.0,57.75000762939453,54.125003814697266,2166.93408203125,2292.020263671875,71.76470947265625,64,64,76,1518,1327,1515
1787463006,61.4,44.0,20.0,104.0,2685.0,52.0,56.00000762939453,51.375003814697266,2170.41796875,2292.020263671875,71.76470947265625,64,64,76,1515,1333,1511
1787463008,62.9,44.0,2.0,74.97,2490.0,52.0,56.00000762939453,51.375003814697266,2170.41796875,2292.020263671875,71.76470947265625,64,64,76,1515,1330,1515
1787463009,64.4,44.0,2.0,75.21,2505.0,52.0,54.25000762939453,49.500003814697266,2163.46142578125,2292.020263671875,71.76470947265625,64,64,76,1496,1330,1518
1787463011,65.9,44.0,2.0,77.47,2520.0,52.0,54.25000762939453,49.500003814697266,2163.46142578125,2292.020263671875,71.76470947265625,46,46,76,1197,1202,1511
1787463012,67.4,44.0,3.0,77.89,2527.0,52.0,53.50000762939453,50.375003814697266,2173.9130859375,2295.91845703125,71.76470947265625,46,46,57,1125,1069,1265
1787463014,68.9,44.0,3.0,77.57,2527.0,52.0,53.25000762939453,50.875003814697266,2160.0,2288.135498046875,71.76470947265625,46,46,57,1102,1027,1217
1787463015,70.4,44.0,3.0,77.5,2527.0,52.0,53.25000762939453,50.000003814697266,2173.9130859375,2261.306640625,71.76470947265625,46,46,57,1096,1005,1212
1787463017,71.9,44.0,4.0,75.19,2527.0,52.0,53.37500762939453,54.000003814697266,2173.9130859375,2268.907470703125,71.76470947265625,46,46,57,1090,1001,1219
1787463018,73.4,44.0,4.0,76.35,2527.0,52.0,54.62500762939453,54.125003814697266,2163.46142578125,2288.135498046875,71.76470947265625,46,46,57,1088,1001,1219
1787463020,74.9,44.0,4.0,77.03,2527.0,52.0,54.37500762939453,50.250003814697266,2170.41796875,2292.020263671875,71.76470947265625,46,46,57,1092,995,1219
1787463021,76.4,44.0,4.0,77.5,2527.0,52.0,53.62500762939453,49.750003814697266,2160.0,2319.587646484375,71.76470947265625,46,46,57,1088,1000,1219
1787463023,77.9,44.0,4.0,76.93,2527.0,52.0,53.62500762939453,50.250003814697266,2160.0,2292.020263671875,71.76470947265625,46,46,57,1092,996,1217
1787463024,79.4,44.0,4.0,76.33,2520.0,52.0,52.75000762939453,50.000003814697266,2170.41796875,2288.135498046875,71.76470947265625,46,46,57,1094,1003,1217
1787463026,80.9,44.0,4.0,76.35,2512.0,52.0,52.62500762939453,48.625003814697266,2166.93408203125,2288.135498046875,71.76470947265625,46,46,57,1096,996,1214
1787463027,82.4,44.0,4.0,76.64,2527.0,52.0,52.75000762939453,50.375003814697266,2163.46142578125,2265.1005859375,71.76470947265625,46,46,57,1092,993,1219
1787463029,83.9,45.0,24.0,81.95,2572.0,52.0,52.62500762939453,49.500003814697266,2166.93408203125,2265.1005859375,71.76470947265625,46,46,57,1086,996,1214
1787463030,85.4,47.0,31.0,141.63,2820.0,52.0,52.62500762939453,49.500003814697266,2166.93408203125,2265.1005859375,71.76470947265625,46,46,57,1094,993,1219
1787463032,86.9,47.0,31.0,141.96,2820.0,52.0,53.00000762939453,49.500003814697266,2173.9130859375,2315.60888671875,71.76470947265625,46,46,57,1090,995,1214
1787463033,88.4,47.0,31.0,142.31,2827.0,52.0,53.00000762939453,49.500003814697266,2173.9130859375,2315.60888671875,71.76470947265625,46,46,57,1092,1000,1224
1787463035,89.9,47.0,31.0,143.33,2827.0,54.0,52.87500762939453,49.250003814697266,2163.46142578125,2288.135498046875,71.76470947265625,46,46,57,1102,998,1217
1787463036,91.4,47.0,31.0,142.84,2820.0,54.0,52.87500762939453,49.250003814697266,2163.46142578125,2288.135498046875,71.76470947265625,46,46,57,1090,995,1221
1787463038,92.9,47.0,31.0,143.07,2820.0,54.0,53.12500762939453,52.750003814697266,2166.93408203125,2292.020263671875,71.76470947265625,46,46,57,1090,996,1217
1787463039,94.4,48.0,31.0,143.29,2820.0,54.0,53.12500762939453,52.750003814697266,2166.93408203125,2292.020263671875,71.76470947265625,46,46,57,1094,991,1214
1787463041,95.9,48.0,30.0,143.45,2820.0,54.0,53.12500762939453,49.250003814697266,2166.93408203125,2265.1005859375,71.76470947265625,46,46,57,1088,991,1214
1787463042,97.4,48.0,31.0,143.2,2827.0,54.0,53.12500762939453,49.250003814697266,2166.93408203125,2265.1005859375,71.76470947265625,46,46,57,1090,993,1219
1787463044,98.9,48.0,30.0,143.68,2827.0,54.0,52.62500762939453,49.500003814697266,2166.93408203125,2292.020263671875,71.76470947265625,46,46,57,1090,995,1219
1787463045,100.4,48.0,31.0,144.4,2827.0,54.0,52.62500762939453,49.500003814697266,2166.93408203125,2292.020263671875,71.76470947265625,46,46,57,1090,998,1212
1787463047,101.9,48.0,30.0,144.22,2820.0,54.0,52.50000762939453,49.000003814697266,2166.93408203125,2292.020263671875,71.76470947265625,46,46,57,1092,1001,1226
1787463048,103.4,48.0,30.0,143.96,2820.0,54.0,52.50000762939453,49.000003814697266,2166.93408203125,2292.020263671875,71.76470947265625,46,46,57,1090,1000,1226
1787463050,104.9,48.0,31.0,144.31,2827.0,54.0,52.50000762939453,50.875003814697266,2166.93408203125,2261.306640625,71.76470947265625,46,46,57,1086,1000,1224
1787463051,106.4,48.0,31.0,145.2,2827.0,54.0,52.50000762939453,50.875003814697266,2166.93408203125,2261.306640625,71.76470947265625,46,46,57,1090,1000,1226
1787463053,107.9,48.0,30.0,145.02,2835.0,54.0,53.12500762939453,54.500003814697266,2173.9130859375,2268.907470703125,71.76470947265625,46,46,57,1086,995,1221
1787463054,109.4,48.0,31.0,144.18,2827.0,54.0,53.12500762939453,54.500003814697266,2173.9130859375,2268.907470703125,71.76470947265625,46,46,57,1092,996,1229
1787463056,110.9,48.0,30.0,143.7,2820.0,54.0,53.00000762939453,49.750003814697266,2173.9130859375,2295.91845703125,71.76470947265625,46,46,57,1098,996,1229
1787463057,112.4,48.0,31.0,144.23,2820.0,54.0,53.00000762939453,49.750003814697266,2173.9130859375,2295.91845703125,71.76470947265625,46,46,57,1088,995,1224
1787463059,113.9,48.0,31.0,143.81,2820.0,54.0,52.75000762939453,50.875003814697266,2170.41796875,2288.135498046875,71.76470947265625,46,46,57,1092,996,1224
1787463060,115.4,48.0,30.0,144.79,2827.0,54.0,52.75000762939453,50.875003814697266,2170.41796875,2288.135498046875,71.76470947265625,46,46,57,1090,998,1226
1787463062,116.9,48.0,31.0,144.64,2827.0,54.0,53.50000762939453,50.250003814697266,2163.46142578125,2323.580078125,71.76470947265625,46,46,57,1096,1000,1229
1787463063,118.4,48.0,31.0,143.98,2827.0,54.0,53.50000762939453,50.250003814697266,2163.46142578125,2323.580078125,71.76470947265625,46,46,57,1088,996,1226
1787463065,119.9,48.0,31.0,143.84,2820.0,54.0,53.75000762939453,50.875003814697266,2166.93408203125,2288.135498046875,71.76470947265625,46,46,57,1090,995,1229
1787463066,121.4,48.0,30.0,143.86,2827.0,54.0,53.75000762939453,50.875003814697266,2166.93408203125,2288.135498046875,71.76470947265625,46,46,57,1094,995,1224
1787463068,122.9,48.0,31.0,144.15,2820.0,54.0,53.00000762939453,50.875003814697266,2170.41796875,2311.643798828125,37.64706039428711,46,46,57,1092,996,1239
1787463069,124.4,48.0,30.0,144.8,2835.0,54.0,53.00000762939453,50.875003814697266,2170.41796875,2311.643798828125,37.64706039428711,46,46,57,1090,990,1250
1787463071,125.9,48.0,31.0,145.19,2827.0,54.0,53.62500762939453,51.125003814697266,2166.93408203125,1125.938232421875,37.64706039428711,46,46,57,1090,995,1247
1787463072,127.4,48.0,31.0,144.83,2820.0,54.0,53.75000762939453,53.125003814697266,2173.9130859375,1365.01513671875,37.64706039428711,46,46,57,1092,996,1234
1787463074,128.9,48.0,31.0,145.14,2820.0,54.0,53.50000762939453,50.875003814697266,2160.0,2096.273193359375,61.960784912109375,46,46,57,1092,996,1242
1787463075,130.4,48.0,31.0,144.91,2820.0,54.0,53.87500762939453,51.625003814697266,2160.0,2096.273193359375,61.960784912109375,46,46,57,1090,995,1242
1787463077,131.9,48.0,31.0,144.83,2820.0,54.0,53.37500762939453,50.250003814697266,2173.9130859375,2027.0269775390625,61.960784912109375,46,46,57,1088,1000,1237
1787463078,133.4,48.0,31.0,144.72,2827.0,54.0,53.25000762939453,56.375003814697266,2173.9130859375,2057.9267578125,61.960784912109375,46,46,57,1094,996,1237
1787463080,134.9,47.0,31.0,144.32,2827.0,54.0,53.37500762939453,51.625003814697266,2166.93408203125,2048.558349609375,61.960784912109375,46,46,57,1096,998,1242
1787463081,136.4,47.0,30.0,144.24,2827.0,54.0,53.37500762939453,50.000003814697266,2166.93408203125,2048.558349609375,61.960784912109375,46,46,57,1088,996,1234
1787463083,137.9,47.0,31.0,143.95,2827.0,54.0,53.50000762939453,50.875003814697266,2160.0,2073.732666015625,61.960784912109375,46,46,57,1090,990,1239
1787463084,139.4,47.0,31.0,140.34,2820.0,54.0,53.25000762939453,52.750003814697266,2166.93408203125,2073.732666015625,61.960784912109375,46,46,57,1088,1000,1234
1787463086,140.9,47.0,31.0,144.53,2827.0,54.0,53.87500762939453,53.625003814697266,2173.9130859375,2023.988037109375,61.960784912109375,46,46,57,1096,995,1239
1787463087,142.4,47.0,31.0,144.25,2827.0,54.0,54.00000762939453,53.500003814697266,2173.9130859375,2027.0269775390625,61.960784912109375,46,46,57,1094,995,1237
1787463089,143.9,47.0,27.0,129.98,2745.0,54.0,54.00000762939453,53.500003814697266,2173.9130859375,2027.0269775390625,61.960784912109375,46,46,57,1094,993,1239
1787463090,145.4,48.0,35.0,146.79,2812.0,54.0,56.50000762939453,51.750003814697266,2166.93408203125,2033.132568359375,61.960784912109375,46,46,57,1088,995,1237
1787463092,146.9,48.0,36.0,159.44,2850.0,54.0,56.50000762939453,51.750003814697266,2166.93408203125,2033.132568359375,61.960784912109375,46,46,57,1092,998,1237
1787463093,148.4,47.0,12.0,154.04,2820.0,54.0,55.25000762939453,50.500003814697266,2166.93408203125,2045.45458984375,61.960784912109375,46,46,57,1096,998,1239
1787463095,149.9,47.0,29.0,138.32,2820.0,54.0,55.25000762939453,50.500003814697266,2166.93408203125,2045.45458984375,61.960784912109375,46,46,57,1086,993,1237
1787463096,151.4,47.0,29.0,140.62,2820.0,54.0,56.37500762939453,54.500003814697266,2170.41796875,2027.0269775390625,61.960784912109375,46,46,57,1094,1000,1237
1787463098,152.9,47.0,29.0,140.43,2820.0,54.0,56.37500762939453,54.500003814697266,2170.41796875,2027.0269775390625,61.960784912109375,46,46,57,1086,996,1237
1787463099,154.4,45.0,3.0,93.88,2527.0,54.0,65.25000762939453,56.875003814697266,2166.93408203125,2042.360107421875,61.960784912109375,46,46,57,1100,998,1239
1787463101,155.9,45.0,5.0,80.82,2527.0,54.0,65.25000762939453,56.875003814697266,2166.93408203125,2042.360107421875,61.960784912109375,46,46,57,1092,996,1237
1787463102,157.4,46.0,29.0,96.62,2707.0,54.0,63.12500762939453,67.25,2166.93408203125,1875.0,41.960784912109375,46,46,57,1088,995,1252
1787463104,158.9,47.0,30.0,118.92,2752.0,54.0,63.12500762939453,67.25,2166.93408203125,1875.0,41.960784912109375,46,46,57,1088,993,1252
1787463105,160.4,47.0,20.0,209.63,2880.0,54.0,69.25000762939453,62.500003814697266,2166.93408203125,1520.270263671875,41.960784912109375,46,46,57,1092,993,1252
1787463107,161.9,52.0,90.0,283.19,2827.0,54.0,69.25000762939453,62.500003814697266,2166.93408203125,1520.270263671875,41.960784912109375,46,46,57,1094,993,1244
1787463108,163.4,49.0,15.0,276.45,2835.0,54.0,66.75000762939453,60.500003814697266,2166.93408203125,1571.5948486328125,46.66666793823242,46,46,57,1088,993,1250
1787463110,164.9,51.0,44.0,270.49,2842.0,54.0,66.75000762939453,60.500003814697266,2166.93408203125,1571.5948486328125,46.66666793823242,46,46,57,1092,1001,1224
1787463111,166.4,53.0,95.0,290.81,2820.0,56.0,64.62500762939453,54.500003814697266,2166.93408203125,2253.75634765625,67.8431396484375,46,46,57,1092,1001,1226
1787463113,167.9,52.0,54.0,299.74,2820.0,56.0,64.62500762939453,54.500003814697266,2166.93408203125,2253.75634765625,67.8431396484375,46,46,57,1096,996,1237
1787463114,169.4,52.0,70.0,264.32,2850.0,56.0,62.37500762939453,63.250003814697266,2170.41796875,2198.697021484375,67.8431396484375,46,46,57,1094,996,1232
1787463116,171.1,55.0,90.0,368.39,2827.0,56.0,62.37500762939453,63.250003814697266,2170.41796875,2198.697021484375,67.8431396484375,46,46,57,1088,995,1234
1787463118,172.6,56.0,97.0,356.79,2820.0,58.0,68.37500762939453,67.375,2166.93408203125,2224.052734375,67.8431396484375,46,46,62,1094,1001,1312
1787463119,174.1,56.0,94.0,371.96,2820.0,58.0,68.37500762939453,67.375,2166.93408203125,2224.052734375,67.8431396484375,46,46,62,1088,996,1312
1787463121,175.6,57.0,93.0,413.48,2812.0,58.0,64.37500762939453,55.875003814697266,2166.93408203125,2177.41943359375,50.98039245605469,51,46,62,1115,990,1321
1787463122,177.1,58.0,94.0,411.82,2812.0,58.0,64.37500762939453,55.875003814697266,2166.93408203125,2177.41943359375,50.98039245605469,51,51,62,1185,1038,1327
1787463124,178.6,51.0,7.0,365.68,2842.0,58.0,61.50000762939453,55.375003814697266,2166.93408203125,1781.002685546875,50.98039245605469,51,51,62,1202,1065,1330
1787463125,180.1,58.0,91.0,426.43,2820.0,58.0,61.50000762939453,55.375003814697266,2166.93408203125,1781.002685546875,50.98039245605469,51,51,62,1212,1081,1324
1787463127,181.6,58.0,97.0,405.33,2820.0,60.0,60.00000762939453,55.000003814697266,2173.9130859375,1735.218505859375,50.98039245605469,51,51,62,1207,1083,1327
1787463128,183.1,58.0,97.0,417.81,2820.0,60.0,59.62500762939453,55.375003814697266,2166.93408203125,1771.653564453125,50.98039245605469,51,51,62,1212,1086,1321
1787463130,184.6,58.0,94.0,420.4,2812.0,60.0,58.37500762939453,55.375003814697266,2166.93408203125,1767.0157470703125,50.98039245605469,51,51,62,1217,1079,1324
1787463131,186.1,59.0,95.0,410.59,2820.0,60.0,58.62500762939453,59.250003814697266,2166.93408203125,1773.9815673828125,50.98039245605469,51,51,62,1202,1081,1321
1787463133,187.6,59.0,93.0,420.06,2812.0,60.0,58.87500762939453,56.375003814697266,2166.93408203125,1739.690673828125,50.98039245605469,51,51,62,1217,1086,1330
1787463134,189.1,60.0,94.0,421.73,2812.0,60.0,59.00000762939453,56.375003814697266,2166.93408203125,1760.104248046875,50.98039245605469,51,51,62,1207,1086,1321
1787463136,190.6,59.0,94.0,419.02,2820.0,62.0,58.87500762939453,58.750003814697266,2173.9130859375,1741.9354248046875,50.98039245605469,51,51,62,1209,1084,1324
1787463137,192.1,59.0,92.0,406.69,2820.0,62.0,58.87500762939453,57.750003814697266,2163.46142578125,1757.8125,50.98039245605469,51,51,62,1209,1083,1318
1787463139,193.6,60.0,90.0,409.64,2812.0,62.0,59.87500762939453,55.000003814697266,2170.41796875,1764.7059326171875,50.98039245605469,51,51,62,1209,1079,1327
1787463140,195.1,60.0,95.0,413.03,2812.0,62.0,59.75000762939453,54.250003814697266,2166.93408203125,1764.7059326171875,50.98039245605469,51,51,62,1209,1084,1324
1787463142,196.6,60.0,93.0,410.52,2812.0,62.0,59.87500762939453,56.750003814697266,2166.93408203125,1781.002685546875,50.98039245605469,51,51,62,1207,1094,1330
1787463143,198.1,60.0,92.0,418.81,2812.0,62.0,60.00000762939453,55.625003814697266,2166.93408203125,1760.104248046875,50.98039245605469,51,51,62,1212,1088,1327
1787463145,199.6,61.0,97.0,414.88,2812.0,62.0,59.75000762939453,60.500003814697266,2170.41796875,1778.6561279296875,50.98039245605469,51,51,62,1209,1090,1327
1787463146,201.1,60.0,93.0,410.24,2820.0,62.0,59.62500762939453,58.125003814697266,2166.93408203125,1778.6561279296875,50.98039245605469,51,51,62,1200,1090,1321
1787463148,202.6,61.0,95.0,415.48,2812.0,62.0,59.87500762939453,57.250003814697266,2163.46142578125,1746.4423828125,50.98039245605469,51,51,62,1209,1090,1327
1787463149,204.1,61.0,94.0,421.98,2812.0,62.0,59.62500762939453,57.250003814697266,2173.9130859375,1778.6561279296875,50.98039245605469,51,51,62,1204,1084,1324
1787463151,205.6,61.0,95.0,416.38,2812.0,62.0,59.62500762939453,57.250003814697266,2173.9130859375,1778.6561279296875,50.98039245605469,51,51,62,1212,1081,1336
1787463152,207.1,62.0,93.0,420.89,2820.0,64.0,60.62500762939453,60.000003814697266,2166.93408203125,1762.402099609375,50.98039245605469,51,51,62,1212,1086,1330
1787463154,208.6,62.0,94.0,424.27,2812.0,64.0,60.62500762939453,60.000003814697266,2166.93408203125,1762.402099609375,50.98039245605469,51,51,62,1207,1094,1327
1787463155,210.1,62.0,97.0,424.18,2812.0,64.0,60.75000762939453,56.750003814697266,2163.46142578125,1744.18603515625,50.98039245605469,51,51,62,1200,1086,1333
1787463157,211.6,62.0,97.0,423.92,2805.0,64.0,60.75000762939453,56.750003814697266,2163.46142578125,1744.18603515625,50.98039245605469,51,51,62,1202,1090,1333
1787463158,213.1,62.0,93.0,415.72,2812.0,64.0,60.00000762939453,58.125003814697266,2160.0,1762.402099609375,50.98039245605469,51,51,62,1207,1086,1333
1787463160,214.6,61.0,93.0,416.77,2812.0,64.0,60.00000762939453,58.125003814697266,2160.0,1762.402099609375,50.98039245605469,51,51,62,1209,1079,1327
1787463161,216.1,61.0,93.0,417.45,2812.0,64.0,60.50000762939453,57.750003814697266,2160.0,1757.8125,50.98039245605469,51,51,62,1209,1081,1330
